Node ID, Distance (m), Lat, Lon
981016004, 317216.40, 39.63694, -0.29350 
334327811, 317301.25, 39.63644, -0.29425 
252422424, 317387.94, 39.63594, -0.29503 
252422425, 317573.53, 39.63488, -0.29669 
252422427, 317666.82, 39.63437, -0.29756 
252422428, 317743.75, 39.63404, -0.29835 
334337366, 318064.81, 39.63303, -0.30186 
252422433, 318100.29, 39.63293, -0.30225 
252422435, 318183.24, 39.63275, -0.30320 
252422436, 318251.45, 39.63263, -0.30398 
252422438, 318370.78, 39.63244, -0.30535 
252422439, 318476.98, 39.63223, -0.30656 
252422441, 318517.59, 39.63210, -0.30700 
317413338, 318560.08, 39.63189, -0.30741 
252422443, 318606.80, 39.63159, -0.30780 
252422444, 318700.01, 39.63095, -0.30850 
334337346, 318766.35, 39.63051, -0.30903 
334337355, 318839.62, 39.63008, -0.30968 
334337361, 318943.98, 39.62951, -0.31064 
252422298, 318979.63, 39.62929, -0.31094 
252422299, 319045.06, 39.62897, -0.31158 
252422301, 319139.18, 39.62850, -0.31250 
252422303, 319196.09, 39.62823, -0.31306 
252422304, 319257.45, 39.62796, -0.31369 
252516397, 319329.84, 39.62763, -0.31442 
252516405, 319480.55, 39.62702, -0.31599 
252516401, 319669.31, 39.62631, -0.31799 
252516417, 319931.07, 39.62537, -0.32079 
252516393, 320104.00, 39.62470, -0.32261 
252516419, 320326.78, 39.62376, -0.32491 
252516411, 320438.24, 39.62326, -0.32604 
252516426, 320687.30, 39.62208, -0.32851 
252516403, 320743.32, 39.62181, -0.32906 
252516424, 320934.57, 39.62083, -0.33090 
252516422, 321137.20, 39.61973, -0.33278 
252516400, 321204.03, 39.61936, -0.33340 
252516415, 321247.23, 39.61911, -0.33378 
252516423, 321303.39, 39.61878, -0.33429 
252516413, 321408.83, 39.61816, -0.33522 
252516392, 321561.41, 39.61724, -0.33653 
252516396, 321601.45, 39.61699, -0.33687 
252516410, 321944.71, 39.61479, -0.33968 
252516414, 322140.00, 39.61347, -0.34119 
252516420, 322364.02, 39.61191, -0.34283 
252516394, 322496.18, 39.61094, -0.34374 
252516390, 322701.83, 39.60942, -0.34510 
252516395, 322934.37, 39.60774, -0.34671 
252516402, 323182.35, 39.60600, -0.34852 
252516404, 323420.31, 39.60439, -0.35036 
252516406, 323670.73, 39.60278, -0.35240 
252516386, 323883.75, 39.60147, -0.35421 
252516388, 324178.11, 39.59976, -0.35684 
252516421, 324386.11, 39.59863, -0.35877 
252516385, 324541.89, 39.59781, -0.36025 
252516408, 324668.06, 39.59718, -0.36147 
252516427, 324763.25, 39.59672, -0.36241 
252516425, 324911.57, 39.59603, -0.36389 
252516412, 325102.70, 39.59518, -0.36583 
252516398, 325378.58, 39.59408, -0.36871 
252516389, 325636.79, 39.59319, -0.37150 
252516399, 326105.41, 39.59174, -0.37663 
252516436, 326282.04, 39.59115, -0.37855 
252516409, 326610.71, 39.58992, -0.38203 
252516435, 326700.10, 39.58957, -0.38297 
252516433, 326841.21, 39.58905, -0.38448 
336044930, 326999.25, 39.58849, -0.38617 
336044921, 327100.80, 39.58816, -0.38728 
252516418, 327232.94, 39.58776, -0.38873 
252516441, 327433.35, 39.58722, -0.39096 
336044917, 327527.32, 39.58699, -0.39201 
336044903, 327637.36, 39.58677, -0.39326 
336044910, 327741.32, 39.58657, -0.39445 
252516443, 327899.33, 39.58632, -0.39626 
336044895, 328017.80, 39.58616, -0.39763 
252516444, 328203.93, 39.58598, -0.39979 
336044885, 328457.82, 39.58577, -0.40274 
252516442, 328596.06, 39.58561, -0.40434 
252516446, 328736.94, 39.58536, -0.40595 
252516447, 328899.55, 39.58496, -0.40778 
252516438, 329008.05, 39.58463, -0.40897 
336044878, 329152.55, 39.58411, -0.41051 
252516440, 329213.04, 39.58388, -0.41115 
252516439, 329528.08, 39.58239, -0.41428 
336039387, 329593.43, 39.58202, -0.41488 
252516458, 329724.81, 39.58127, -0.41606 
252516457, 329811.56, 39.58074, -0.41680 
336039380, 329967.93, 39.57971, -0.41805 
252516456, 330043.67, 39.57920, -0.41863 
336039374, 330204.89, 39.57803, -0.41974 
252516455, 330290.18, 39.57739, -0.42030 
252516454, 330426.33, 39.57634, -0.42110 
336039369, 330517.92, 39.57560, -0.42158 
252516453, 330582.27, 39.57507, -0.42189 
336039367, 330678.86, 39.57427, -0.42231 
252516452, 330769.80, 39.57350, -0.42267 
252516451, 330899.27, 39.57238, -0.42311 
35316201, 331170.09, 39.57002, -0.42387 
35316202, 331380.64, 39.56820, -0.42455 
35316203, 331619.65, 39.56616, -0.42543 
35316204, 331838.94, 39.56434, -0.42641 
35316205, 332011.56, 39.56294, -0.42729 
35316206, 332095.85, 39.56228, -0.42776 
219307963, 332346.07, 39.56033, -0.42924 
219307965, 332494.52, 39.55922, -0.43020 
219307968, 332612.56, 39.55838, -0.43102 
1166341423, 332677.08, 39.55791, -0.43148 
219307971, 332802.78, 39.55703, -0.43240 
219312655, 332945.25, 39.55608, -0.43351 
219307974, 333046.32, 39.55542, -0.43432 
317426946, 333157.98, 39.55471, -0.43524 
219307975, 333325.68, 39.55367, -0.43665 
219307977, 333441.58, 39.55295, -0.43764 
219309010, 333653.64, 39.55163, -0.43942 
219309011, 333790.68, 39.55074, -0.44052 
219309012, 334010.79, 39.54922, -0.44216 
219309013, 334253.07, 39.54748, -0.44388 
219309016, 334492.38, 39.54576, -0.44556 
219309018, 334598.19, 39.54503, -0.44634 
104743241, 334699.85, 39.54433, -0.44710 
104743242, 334898.55, 39.54303, -0.44869 
104743243, 335160.11, 39.54142, -0.45092 
104770965, 335343.54, 39.54033, -0.45253 
104770966, 335424.93, 39.53985, -0.45324 
104743245, 335620.45, 39.53864, -0.45490 
104743246, 335801.32, 39.53746, -0.45635 
104743247, 335970.57, 39.53633, -0.45767 
317436103, 336085.85, 39.53553, -0.45852 
104743248, 336328.89, 39.53379, -0.46024 
218928190, 336582.77, 39.53190, -0.46191 
218928193, 336763.90, 39.53055, -0.46309 
317642903, 336868.49, 39.52978, -0.46379 
218928195, 336995.79, 39.52889, -0.46472 
218928198, 337126.22, 39.52801, -0.46572 
317642907, 337221.74, 39.52741, -0.46651 
218928199, 337305.82, 39.52690, -0.46724 
218928200, 337449.77, 39.52609, -0.46856 
218928201, 337671.17, 39.52491, -0.47063 
218928203, 337879.66, 39.52374, -0.47253 
218928205, 337981.39, 39.52312, -0.47340 
218928209, 338058.45, 39.52264, -0.47406 
218928210, 338204.95, 39.52166, -0.47519 
218969667, 338277.46, 39.52116, -0.47573 
218969670, 338547.75, 39.51922, -0.47763 
218969672, 338624.84, 39.51868, -0.47820 
218969674, 338750.22, 39.51786, -0.47920 
218969675, 338894.91, 39.51700, -0.48046 
218969676, 339051.38, 39.51617, -0.48194 
317642912, 339154.04, 39.51570, -0.48297 
218969678, 339257.11, 39.51529, -0.48404 
218969680, 339417.72, 39.51475, -0.48578 
218969682, 339574.14, 39.51439, -0.48754 
317642920, 339664.28, 39.51423, -0.48857 
317643373, 339782.72, 39.51410, -0.48994 
429453800, 340022.02, 39.51386, -0.49272 
218969684, 340115.21, 39.51373, -0.49379 
429453794, 340223.68, 39.51357, -0.49504 
218969685, 340312.66, 39.51340, -0.49605 
218969687, 340445.58, 39.51308, -0.49754 
218969689, 340539.81, 39.51281, -0.49859 
417231928, 340646.36, 39.51248, -0.49975 
218969691, 340780.18, 39.51202, -0.50119 
417231927, 340896.24, 39.51155, -0.50240 
218969694, 340962.26, 39.51130, -0.50310 
218969696, 341095.85, 39.51069, -0.50444 
218969698, 341252.20, 39.50992, -0.50597 
429453726, 341316.26, 39.50959, -0.50658 
429453729, 341402.11, 39.50911, -0.50737 
218969700, 341542.38, 39.50833, -0.50865 
148634739, 341722.29, 39.50732, -0.51029 
218969701, 341787.33, 39.50700, -0.51092 
311338511, 341878.91, 39.50659, -0.51185 
148636209, 341956.65, 39.50632, -0.51268 
218969703, 342019.48, 39.50614, -0.51338 
311340183, 342288.13, 39.50543, -0.51637 
311340185, 342408.81, 39.50508, -0.51770 
311340187, 342535.15, 39.50464, -0.51906 
311340191, 342678.96, 39.50406, -0.52056 
311340347, 342892.95, 39.50304, -0.52267 
311340194, 343089.47, 39.50206, -0.52458 
311340198, 343211.69, 39.50143, -0.52575 
311340201, 343380.48, 39.50046, -0.52725 
311340205, 343522.18, 39.49953, -0.52839 
311340208, 343657.55, 39.49857, -0.52936 
311340211, 343976.63, 39.49621, -0.53148 
311340214, 344033.53, 39.49580, -0.53187 
311340216, 344103.51, 39.49532, -0.53240 
311340217, 344185.23, 39.49480, -0.53307 
311340218, 344277.36, 39.49426, -0.53388 
311340219, 344505.22, 39.49304, -0.53602 
311340220, 344635.80, 39.49231, -0.53721 
311340221, 344757.28, 39.49157, -0.53825 
311340223, 344848.19, 39.49095, -0.53895 
311340224, 344934.72, 39.49033, -0.53955 
311340225, 345061.36, 39.48934, -0.54028 
311340226, 345235.84, 39.48791, -0.54112 
311340227, 345389.78, 39.48662, -0.54176 
311340228, 345523.25, 39.48550, -0.54233 
311340229, 345631.46, 39.48462, -0.54287 
311340230, 345740.31, 39.48380, -0.54355 
311340231, 345868.84, 39.48289, -0.54448 
311340232, 345987.51, 39.48208, -0.54538 
311340233, 346068.27, 39.48153, -0.54599 
311340234, 346213.13, 39.48050, -0.54702 
311340235, 346313.24, 39.47974, -0.54765 
311340236, 346413.79, 39.47891, -0.54813 
311345521, 346490.53, 39.47829, -0.54852 
311345523, 346563.73, 39.47767, -0.54880 
311345524, 346647.39, 39.47693, -0.54901 
311345526, 346731.79, 39.47618, -0.54912 
311345528, 346799.22, 39.47558, -0.54922 
311345530, 346825.39, 39.47535, -0.54930 
311345531, 346900.49, 39.47474, -0.54968 
311345539, 346948.71, 39.47439, -0.55000 
311345546, 347002.25, 39.47403, -0.55042 
311345553, 347062.24, 39.47367, -0.55094 
311345555, 347113.15, 39.47343, -0.55144 
311345708, 347166.57, 39.47326, -0.55203 
311345710, 347196.06, 39.47321, -0.55236 
311345715, 347238.53, 39.47319, -0.55286 
311345706, 347288.41, 39.47318, -0.55344 
311347696, 347453.59, 39.47321, -0.55536 
311347697, 347583.75, 39.47314, -0.55688 
311347699, 347660.18, 39.47316, -0.55777 
311347701, 347799.18, 39.47314, -0.55939 
320203582, 348131.10, 39.47320, -0.56325 
74030331, 348561.01, 39.47327, -0.56826 
88352517, 348686.93, 39.47332, -0.56973 
88355130, 348788.94, 39.47343, -0.57091 
88355968, 348900.52, 39.47358, -0.57219 
88355077, 349062.77, 39.47382, -0.57405 
88351483, 349164.75, 39.47394, -0.57523 
88353315, 349298.13, 39.47402, -0.57678 
313233938, 349817.28, 39.47411, -0.58283 
313233951, 350599.34, 39.47424, -0.59194 
320165338, 351751.27, 39.47443, -0.60536 
320165337, 351893.46, 39.47442, -0.60702 
88355578, 352076.06, 39.47444, -0.60914 
88353393, 352161.12, 39.47441, -0.61013 
320167228, 353154.37, 39.47395, -0.62169 
320158561, 354355.23, 39.47339, -0.63566 
88355935, 354583.02, 39.47328, -0.63831 
88348566, 354665.19, 39.47325, -0.63927 
88347614, 354772.11, 39.47327, -0.64051 
88350523, 354901.32, 39.47336, -0.64201 
88348268, 355062.31, 39.47351, -0.64388 
320156461, 355126.20, 39.47356, -0.64462 
88350951, 355195.52, 39.47357, -0.64543 
88349195, 355269.36, 39.47349, -0.64628 
418285780, 355396.43, 39.47324, -0.64773 
320156469, 355490.12, 39.47306, -0.64879 
88349788, 355585.70, 39.47288, -0.64988 
88353008, 355654.33, 39.47280, -0.65067 
418285777, 355751.64, 39.47273, -0.65180 
88350589, 357409.79, 39.47192, -0.67109 
88352888, 358863.53, 39.47123, -0.68801 
321441941, 359270.21, 39.47104, -0.69274 
88349446, 359355.96, 39.47098, -0.69373 
88353286, 359458.87, 39.47086, -0.69492 
321441938, 359516.92, 39.47076, -0.69559 
88352527, 359581.12, 39.47065, -0.69632 
321441428, 359659.34, 39.47048, -0.69720 
321441937, 359730.37, 39.47029, -0.69799 
88351697, 359797.75, 39.47010, -0.69874 
88353065, 359847.46, 39.46993, -0.69928 
88351297, 359958.50, 39.46954, -0.70047 
321441931, 360026.81, 39.46927, -0.70118 
88352282, 360092.41, 39.46898, -0.70185 
88355245, 360184.96, 39.46855, -0.70277 
88350920, 360287.69, 39.46804, -0.70377 
88355859, 360331.79, 39.46780, -0.70418 
88355421, 360420.84, 39.46731, -0.70500 
1365192795, 360468.11, 39.46702, -0.70541 
88355991, 360554.69, 39.46650, -0.70616 
88356128, 360674.43, 39.46573, -0.70712 
88355955, 360810.33, 39.46479, -0.70814 
88356059, 360900.59, 39.46414, -0.70876 
88355026, 361160.11, 39.46216, -0.71038 
88354935, 361271.87, 39.46134, -0.71112 
88355136, 361386.98, 39.46053, -0.71195 
88355339, 361501.25, 39.45975, -0.71282 
88354873, 361642.83, 39.45883, -0.71396 
88354327, 361730.44, 39.45828, -0.71469 
88353749, 361820.79, 39.45774, -0.71548 
88353927, 361907.19, 39.45726, -0.71628 
88354097, 362113.73, 39.45618, -0.71823 
88353433, 362326.59, 39.45514, -0.72031 
418285726, 362405.46, 39.45479, -0.72111 
88354560, 362499.95, 39.45440, -0.72209 
88354739, 362604.59, 39.45400, -0.72319 
88355059, 362723.54, 39.45360, -0.72447 
88355918, 362862.80, 39.45319, -0.72601 
88355218, 363026.34, 39.45278, -0.72784 
88354190, 363183.05, 39.45247, -0.72962 
88356635, 363304.43, 39.45225, -0.73100 
88355537, 363370.89, 39.45211, -0.73175 
88356004, 363432.39, 39.45195, -0.73244 
418285676, 363575.58, 39.45156, -0.73403 
88355974, 363647.85, 39.45135, -0.73483 
88355521, 363772.77, 39.45093, -0.73618 
418285599, 363873.59, 39.45057, -0.73725 
88350837, 364150.53, 39.44950, -0.74016 
418285605, 364223.07, 39.44918, -0.74090 
88355865, 364509.60, 39.44783, -0.74375 
88355231, 364693.29, 39.44702, -0.74561 
306646885, 364824.29, 39.44657, -0.74702 
306646886, 364891.00, 39.44634, -0.74774 
306646887, 365125.36, 39.44570, -0.75034 
306646891, 365395.93, 39.44496, -0.75334 
306669907, 365491.09, 39.44471, -0.75440 
306669911, 365615.70, 39.44437, -0.75578 
306646893, 365831.69, 39.44379, -0.75818 
306646894, 365905.64, 39.44357, -0.75900 
306646895, 365999.24, 39.44326, -0.76001 
306646896, 366064.91, 39.44297, -0.76067 
306646897, 366134.08, 39.44262, -0.76134 
306646898, 366193.62, 39.44227, -0.76187 
306646899, 366421.49, 39.44085, -0.76378 
306649403, 366711.61, 39.43903, -0.76620 
306649411, 366848.05, 39.43817, -0.76734 
306646900, 367085.53, 39.43668, -0.76931 
306646901, 367168.51, 39.43619, -0.77005 
306646902, 367229.48, 39.43590, -0.77064 
306646903, 367287.52, 39.43564, -0.77124 
418228691, 367355.33, 39.43543, -0.77197 
306672345, 367729.65, 39.43432, -0.77609 
306672346, 367777.00, 39.43418, -0.77661 
306646904, 367830.54, 39.43401, -0.77720 
306646906, 367883.01, 39.43387, -0.77778 
418228695, 367934.67, 39.43374, -0.77836 
306646907, 367985.11, 39.43368, -0.77894 
418228697, 368040.84, 39.43369, -0.77959 
418228698, 368075.02, 39.43371, -0.77998 
418228708, 368122.31, 39.43379, -0.78052 
418228727, 368234.10, 39.43403, -0.78179 
418228729, 368293.55, 39.43409, -0.78248 
418228732, 368342.06, 39.43410, -0.78304 
418228733, 368399.51, 39.43406, -0.78371 
418228734, 368442.79, 39.43398, -0.78420 
88352267, 368494.85, 39.43378, -0.78475 
88352540, 368545.56, 39.43360, -0.78529 
88348627, 368593.65, 39.43339, -0.78578 
88352523, 368652.18, 39.43310, -0.78635 
88352478, 368727.64, 39.43269, -0.78705 
88352218, 368774.29, 39.43246, -0.78751 
88352566, 368826.92, 39.43225, -0.78805 
88355013, 368874.80, 39.43210, -0.78858 
88355553, 368926.12, 39.43199, -0.78916 
88355409, 368978.70, 39.43194, -0.78976 
88350740, 369029.80, 39.43193, -0.79036 
88356197, 369144.96, 39.43202, -0.79170 
106431022, 369225.12, 39.43201, -0.79263 
106431564, 369271.75, 39.43196, -0.79317 
106431575, 369324.60, 39.43185, -0.79377 
106431578, 369374.85, 39.43171, -0.79432 
106431587, 369428.06, 39.43150, -0.79488 
106431596, 369479.12, 39.43127, -0.79539 
106431601, 369515.62, 39.43108, -0.79574 
106431608, 369644.76, 39.43031, -0.79687 
106431614, 369700.64, 39.42999, -0.79736 
106431620, 369759.69, 39.42967, -0.79792 
106431629, 369814.44, 39.42943, -0.79847 
106431636, 369870.49, 39.42923, -0.79907 
106431640, 369911.66, 39.42912, -0.79953 
419242737, 369952.37, 39.42903, -0.79999 
106431648, 369999.61, 39.42898, -0.80054 
106431658, 370057.24, 39.42893, -0.80120 
106431666, 370119.36, 39.42891, -0.80193 
106431672, 370345.92, 39.42897, -0.80456 
106431681, 370453.78, 39.42904, -0.80582 
106431685, 370597.45, 39.42920, -0.80748 
106431686, 370730.75, 39.42940, -0.80900 
106431689, 370858.63, 39.42964, -0.81046 
106431696, 370987.30, 39.42994, -0.81191 
106431697, 371075.95, 39.43017, -0.81290 
106431704, 371328.19, 39.43094, -0.81566 
106431709, 371406.99, 39.43122, -0.81650 
106431716, 371513.95, 39.43163, -0.81763 
106431723, 371584.34, 39.43194, -0.81834 
106431800, 371656.28, 39.43232, -0.81903 
106431833, 371701.46, 39.43258, -0.81942 
106431862, 371759.23, 39.43297, -0.81987 
106431879, 371793.70, 39.43322, -0.82011 
418406639, 371844.77, 39.43361, -0.82042 
106431885, 371896.00, 39.43402, -0.82069 
106431900, 371949.68, 39.43447, -0.82093 
106431907, 372070.13, 39.43550, -0.82135 
106431987, 372123.66, 39.43596, -0.82154 
106432000, 372207.58, 39.43666, -0.82190 
106432291, 372265.05, 39.43713, -0.82219 
106432367, 372319.69, 39.43757, -0.82246 
106432373, 372378.47, 39.43803, -0.82281 
106432380, 372439.70, 39.43849, -0.82319 
106432383, 372497.94, 39.43892, -0.82359 
106432387, 372558.61, 39.43934, -0.82404 
106432391, 372625.56, 39.43978, -0.82456 
106432395, 372684.26, 39.44015, -0.82506 
106432399, 372749.90, 39.44054, -0.82563 
106432404, 372808.87, 39.44087, -0.82617 
106432407, 372879.16, 39.44122, -0.82685 
106433068, 372974.95, 39.44165, -0.82781 
106433069, 373058.01, 39.44197, -0.82869 
106433071, 373106.48, 39.44213, -0.82921 
418406634, 373186.35, 39.44236, -0.83010 
106433254, 373328.63, 39.44272, -0.83169 
106433256, 373414.33, 39.44295, -0.83264 
106433265, 373590.41, 39.44352, -0.83455 
106433272, 373651.72, 39.44368, -0.83523 
106433279, 373715.60, 39.44381, -0.83596 
106433290, 373842.95, 39.44402, -0.83742 
106433295, 373907.09, 39.44416, -0.83814 
106433300, 373967.33, 39.44433, -0.83881 
106433312, 374035.45, 39.44456, -0.83954 
106433321, 374095.48, 39.44481, -0.84016 
106433325, 374164.67, 39.44514, -0.84084 
106433367, 374214.37, 39.44541, -0.84131 
106433379, 374283.87, 39.44582, -0.84192 
106433385, 374400.69, 39.44654, -0.84291 
106433394, 374469.10, 39.44695, -0.84350 
106433402, 374529.72, 39.44730, -0.84404 
106433411, 374597.51, 39.44766, -0.84468 
106433415, 374656.57, 39.44795, -0.84526 
106433421, 374744.35, 39.44833, -0.84616 
106433433, 374807.24, 39.44856, -0.84682 
106433447, 374891.38, 39.44881, -0.84775 
106433453, 374943.98, 39.44895, -0.84833 
106433465, 375019.92, 39.44910, -0.84920 
106433476, 375118.87, 39.44927, -0.85033 
106433482, 375207.11, 39.44945, -0.85133 
106433496, 375290.15, 39.44968, -0.85225 
106433598, 375349.89, 39.44992, -0.85287 
418406632, 375410.96, 39.45019, -0.85349 
106433609, 375484.07, 39.45057, -0.85418 
106433614, 375535.12, 39.45088, -0.85463 
418406626, 375667.38, 39.45172, -0.85572 
418406623, 375725.61, 39.45208, -0.85621 
106433617, 375775.08, 39.45235, -0.85666 
106433620, 375820.77, 39.45258, -0.85711 
106433638, 375866.87, 39.45277, -0.85758 
106433645, 375923.61, 39.45298, -0.85819 
106433650, 375976.24, 39.45312, -0.85877 
106433654, 376031.86, 39.45323, -0.85940 
106433659, 376301.12, 39.45357, -0.86251 
106433670, 376537.79, 39.45386, -0.86524 
106433690, 376588.33, 39.45397, -0.86581 
106433794, 376641.08, 39.45414, -0.86639 
106433806, 376694.23, 39.45435, -0.86694 
418406622, 376743.58, 39.45460, -0.86742 
106433813, 376792.83, 39.45488, -0.86786 
106433820, 376835.03, 39.45515, -0.86820 
106433834, 376871.11, 39.45541, -0.86846 
418406619, 376912.24, 39.45571, -0.86873 
106434053, 376954.48, 39.45605, -0.86897 
106434069, 377048.50, 39.45681, -0.86943 
106434185, 377104.60, 39.45728, -0.86969 
106434207, 377168.15, 39.45778, -0.87005 
106434592, 377235.04, 39.45828, -0.87048 
106434677, 377285.80, 39.45863, -0.87085 
106434679, 377344.31, 39.45902, -0.87132 
106434692, 377402.52, 39.45936, -0.87183 
106434700, 377464.93, 39.45969, -0.87242 
106434706, 377540.77, 39.46003, -0.87318 
418406616, 377579.17, 39.46018, -0.87359 
106434712, 377632.81, 39.46035, -0.87417 
106434722, 377691.36, 39.46049, -0.87483 
106435297, 377753.70, 39.46060, -0.87554 
106435304, 377838.00, 39.46066, -0.87652 
106435310, 377901.19, 39.46064, -0.87725 
106435318, 377961.49, 39.46059, -0.87795 
106435332, 378675.03, 39.45970, -0.88618 
